RK186,ATR-0564,,,EID,148,11/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4448348400111,-55.1369647883904,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK187,ATR-0565,,M,EAD,376,13/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5078297585999,-55.6858295829312,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK188,ATR-0566,,,EID,"777,5",13/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.3285332049172,-59.3112664927245,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK189,ATR-0567,,,EAD,1506,15/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.2596131647425,-56.3809225429262,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK190,ATR-0568,,,EAD,47,15/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.3565540323424,-56.0042711998239,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK191,ATR-0569,,,V,"81,5",18/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.5881271911959,-53.9653735773085,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK192,ATR-0570,,,EAD,"89,5",18/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.840894072301,-53.0638621466839,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK193,ATR-0571,,,V,186,19/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7534254917758,-54.1838800244443,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK194,ATR-0572,,,EAD,402,19/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.691587817754,-54.3742695738243,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK195,ATR-0573,,,EAD,84,21/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4558386092463,-53.7446636741263,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK197,ATR-0574,,M,EID,491,24/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6177577529032,-53.6918530629973,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK198,ATR-0575,,,V,151,27/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4290692959819,-54.9031904941148,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK199,ATR-0576,,,V,6,27/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4678257732538,-55.2024383212006,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK200,ATR-0577,,,EAD,"314,5",27/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.5187094341178,-55.3747508389558,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK201,ATR-0578,,,EAD,101,27/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.5092638286211,-55.6630434196035,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK202,ATR-0579,NEC16,M,F,1018,27/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.5025756731975,-55.871285321466,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK203,ATR-0580,,M,EID,552,27/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4764277754509,-55.9639589541762,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK206,ATR-0581,,M,EID,"100,5",27/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.2490981059027,-56.355322593555,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK209,ATR-0582,,,F,601,28/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.1633717751809,-56.5674830840895,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK213,ATR-0583,,M,EID,1229,29/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.9400848499907,-59.3132606642833,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK214,ATR-0584,,,EAD,"220,5",02/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4004267580694,-53.9096111658972,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK215,ATR-0585,,M,EID,"235,5",02/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7595639375226,-52.0301198747727,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK216,ATR-0586,,,EID,"26,5",02/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4701844807514,-54.4774811443416,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK217,ATR-0587,,M,EAD,63,03/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-18.1480095933842,-54.1931406985331,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK218,ATR-0588,,M,EID,"305,5",03/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.1371003772023,-53.4843089013385,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK220,ATR-0589,,F,EID,162,03/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6119625042059,-52.4652067877869,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK221,ATR-0590,,M,EAD,"32,5",04/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6337639924982,-53.5634365562535,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK222,ATR-0591,,,EAD,266,09/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4320007713839,-55.0764641763612,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK227,ATR-0592,NEC18,M,EAD,"573,5",09/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5179230658755,-55.3727743044803,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK228,ATR-0593,,,EAD,"136,5",09/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5344947742376,-55.4241053478671,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK230,ATR-0594,NEC19,F,F,"5,1",10/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.0471461922265,-56.7848514087412,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK231,ATR-0595,,,EID,"326,5",01/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4234444444,-54.9844722222,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK233,ATR-0596,,,EAD,43,15/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4726345526258,-54.4095853414892,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK234,ATR-0597,,,V,"36,5",15/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.6224948214165,-52.3663564540331,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK235,ATR-0598,,,EID,480,15/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8414274970631,-52.6821644952241,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK238,ATR-0599,,,V,"55,5",17/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8414274970631,-52.6821644952241,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK239,ATR-0600,,,V,463,17/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.8543226687461,-52.7432387174853,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK240,ATR-0601,,,EAD,"153,5",17/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8795538820012,-52.8726851380068,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK243,ATR-0602,NEC21,M,F,148,19/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4254166782737,-54.613937917731,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK244,ATR-0603,,,V,"138,5",24/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.5116836855383,-55.3529544136761,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK245,ATR-0604,,,EAD,97,24/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.5056925270554,-55.7153144312258,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK246,ATR-0605,,,EAD,"12,6",24/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4990733218562,-55.7860472253233,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK247,ATR-0606,,,F,265,24/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4654844340543,-55.9819985828849,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK249,ATR-0607,NEC22,F,F,"448,5",25/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5087215978982,-55.6688973937695,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK251,ATR-0608,,,EAD,"12,1",29/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8127889033127,-52.5375057405898,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK253,ATR-0609,,,F,261,30/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.5878753257656,-53.961778340216,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK254,ATR-0610,,,EAD,54,30/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.5905945412513,-53.9999257466209,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK255,ATR-0611,,M,F,379,30/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.2917343984888,-54.4369351448098,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK256,ATR-0612,,,EAD,208,31/05/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.8038787461977,-51.8614745375749,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK257,ATR-0613,,M,EID,"177,5",31/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4006775219436,-53.903239034107,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK258,ATR-0614,,,V,84,06/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.0172788892761,-54.0004913118265,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK259,ATR-0615,,,EAD,43,07/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4215691051095,-55.0019367573787,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK260,ATR-0616,,F,EAD,"81,5",07/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4216187818769,-55.0015432911423,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK262,ATR-0617,,M,EID,142,07/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.502344866231,-55.8774911829628,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK263,ATR-0618,,,EID,384,07/06/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4436862336679,-56.0171974149985,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK264,ATR-0619,,,EID,"26,5",07/06/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.3821037300749,-56.1065772124589,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK265,ATR-0620,,,V,"47,5",07/06/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.3215507402339,-56.2144639296124,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK266,ATR-0621,,F,EID,-,08/06/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.1350323034013,-56.647997303196,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK271,ATR-0622,,,EAD,489,12/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.1379758648065,-53.4910892355665,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK273,ATR-0623,,,EAD,23,12/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8665566972123,-52.8040046421262,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK274,ATR-0624,,,V,"97,5",12/06/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.8411274642525,-53.0625306717243,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK275,ATR-0625,,,EAD,"142,5",13/06/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.7451661014465,-53.281506440212,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK278,ATR-0626,,,EAD,343,13/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4301739928254,-54.8974364019231,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK280,ATR-0627,,M,EID,833,19/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.467747395946,-55.9780912454138,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK276,ATR-0628,,,V,6,13/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6442622537226,-53.4779046799302,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
MT260,ATR-0629,,,,43,,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
MT443,ATR-0630,,,,"9,5",,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
MT445,ATR-0631,,,,14,,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
MT446,ATR-0632,,,,34,,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
MT447,ATR-0633,,,,"7,8",,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
MT#1,ATR-0634,,,,377,,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
MT#2,ATR-0635,,,,"22,5",,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
MT#3,ATR-0636,,,,"68,5",,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
367,ATR-0637,,,,"170,5",,,,,,,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK282,ATR-0638,,,EAD,"135,5",26/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.6778548545702,-52.2359984793259,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK283,ATR-0639,,,V,130,26/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7510103162337,-52.0623921006442,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK284,ATR-0640,NEC25,F,F,"13,1",28/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.6916498850332,-54.2771147181092,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK285,ATR-0641,NEC24,M,F,"577,5",28/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.6916498850332,-54.2771147181092,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK286,ATR-0642,,,EAD,"11,4",28/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.13961451707,-53.5206722356191,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK287,ATR-0643,NEC26,M,F,"244,5",28/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.2428851084699,-52.9407660429593,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK288,ATR-0644,,,EAD,21,29/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8523646048763,-52.7336466395022,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK290,ATR-0645,,,EAD,22,29/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6401878887854,-53.5057440895359,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK293,ATR-0646,NEC27,F,F,443,03/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.1440669643715,-56.6168417030044,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK294,ATR-0647,NEC28,F,F,"479,5",05/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK295,ATR-0648,NEC29,M,F,"532,5",06/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4115856051861,-54.7214056951203,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK296,ATR-0649,,,EAD,"40,5",10/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.439658386994,-54.0010352427743,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK301,ATR-0650,NEC30,M,F,"107,5",17/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4212556253639,-55.003742047222,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK303,ATR-0651,NEC31,F,F,"411,5",20/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK304,ATR-0652,NEC32,F,F,165,20/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK305,ATR-0653,,M,EID,"286,5",24/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4978644467484,-54.2240606560014,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK308,ATR-0654,,,EAD,31,24/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4448801744055,-53.0600655201202,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK309,ATR-0655,,M,EAD,"14,4",24/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.8106868867092,-51.8349440158646,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK312,ATR-0656,,,V,35,25/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8291397999912,-52.6184852379589,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK321,ATR-0657,,F,F,141,02/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5033623763038,-55.8575766291622,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK323,ATR-0658,,M,F,"17,5",02/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.426641859031,-55.050238708427,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK324,ATR-0659,NEC35,M,F,480,07/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4686937,-54.6741233,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK325,ATR-0660,,,EAD,"35,5",08/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4613393195543,-54.0361968586558,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK328,ATR-0661,,,EAD,"9,2",08/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7979384671833,-51.8836262749072,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK330,ATR-0662,,M,F,"28,5",09/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.1377440951418,-53.4890450590052,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK331,ATR-0663,,,EAD,104,09/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6222868163202,-52.4539116932374,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK332,ATR-0664,,,EID,"331,5",10/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6751157809633,-53.4103505987422,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK333,ATR-0665,,,EAD,"24,5",14/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5512128194938,-55.5445700869992,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK337,ATR-0666,NEC37,M,F,265,18/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,,,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK338,ATR-0667,,M,EID,180,22/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.1083220409513,-53.811962471968,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK339,ATR-0668,,M,EAD,"3,2",23/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6388157167579,-52.4311601602213,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK342,ATR-0669,,,MV,"46,5",23/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.605417695154,-53.7952049074532,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK345,ATR-0670,,,V,"187,5",25/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4220369315951,-53.1196597625348,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK348,ATR-0671,,,V,64,29/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5425302534775,-54.6933167100294,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK349,ATR-0672,,,V,"127,5",29/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4807914628403,-55.275867560575,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK351,ATR-0673,,,V,106,29/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5102713069119,-55.3488179055944,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK354,ATR-0674,,,EAD,"11,1",29/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4922033890549,-55.9385867993527,10/19/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
