148,ATR-0441,,,,130.5,6/15/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4541977389,-55.1749282182,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.4541977389,-55.1749282182
152,ATR-0442,,,,492,6/15/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.3123632238,-56.2414918676,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.3123632238,-56.2414918676
158,ATR-0443,,,,515.5,6/29/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4518583842,-55.2478410393,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.4518583842,-55.2478410393
165,ATR-0444,,,,152.5,7/9/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-21.6258046934,-53.6324876692,,BR163/BR267-Nova Alvorada-Nova Andradina,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-21.6258046934,-53.6324876692
185,ATR-0445,,,,920.5,7/13/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.2925687831,-56.2829319958,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.2925687831,-56.2829319958
187,ATR-0446,,,,564.5,7/13/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-19.9484561955,-56.844704667,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-19.9484561955,-56.844704667
190,ATR-0447,,,,449.5,7/22/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-21.8464465708,-52.7035361805,,BR163/BR267-Nova Alvorada-Nova Andradina,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-21.8464465708,-52.7035361805
196,ATR-0448,,,,128,7/27/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4603641677,-55.2619105158,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.4603641677,-55.2619105158
199,ATR-0449,,,,379.5,8/8/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4654034692,-54.0575556213,,BR262 -Três Lagoas,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.4654034692,-54.0575556213
212,ATR-0450,,M,,277.5,8/10/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.3343261894,-56.1865807587,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.3343261894,-56.1865807587
214,ATR-0451,,M,,489.5,8/10/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.0723229405,-56.7642639014,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.0723229405,-56.7642639014
223,ATR-0452,,,,293.5,8/23/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-21.5212730169,-54.2311546922,,BR163/BR267-Nova Alvorada-Nova Andradina,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-21.5212730169,-54.2311546922
236,ATR-0453,,M,,424,8/24/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5105452916,-55.6281378644,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.5105452916,-55.6281378644
238,ATR-0454,,M,,352,8/24/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5076503448,-55.6848050952,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.5076503448,-55.6848050952
239,ATR-0455,,M,,837,8/24/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5057626179,-55.7125810047,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.5057626179,-55.7125810047
249,ATR-0456,,M,,747.5,9/7/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4522360693,-56.0033483049,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.4522360693,-56.0033483049
250,ATR-0457,,M,,537.5,9/7/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.3562212892,-56.1288669956,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.3562212892,-56.1288669956
252,ATR-0458,,,,25.5,9/7/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.1597168499,-56.576890144,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.1597168499,-56.576890144
256,ATR-0459,,,,1149,9/20/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4731902541,-53.6593981786,,BR262 -Três Lagoas,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.4731902541,-53.6593981786
275,ATR-0460,,,,273.5,10/5/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5014544874,-55.7675316244,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.5014544874,-55.7675316244
277,ATR-0461,,,,499.5,10/5/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.2838955922,-56.3011193153,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.2838955922,-56.3011193153
285,ATR-0462,,M,,849,10/18/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4710315872,-54.4544621963,,BR262 -Três Lagoas,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.4710315872,-54.4544621963
310,ATR-0463,,,,714,11/2/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4909805769,-55.2895487072,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.4909805769,-55.2895487072
315,ATR-0464,,,,13.2,11/2/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4679712918,-55.9777542099,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.4679712918,-55.9777542099
320,ATR-0465,,M,,516,11/2/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-19.8428961867,-56.8915562499,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-19.8428961867,-56.8915562499
341,ATR-0466,,M,,335,11/16/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5033532566,-55.7487989188,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.5033532566,-55.7487989188
342,ATR-0467,,M,,422,11/16/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-19.9252406888,-56.8552285447,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-19.9252406888,-56.8552285447
354,ATR-0468,,,,478,11/30/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5153027261,-55.6129157246,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-20.5153027261,-55.6129157246
359,ATR-0469,,M,,104.5,11/30/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-19.9016719738,-56.8656540895,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E",,,,,,-19.9016719738,-56.8656540895
RK003,ATR-0470,,-,-,112.5,1/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5028250398436,-55.8679560586068,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.5028250398436,-55.8679560586068
RK004,ATR-0471,,-,-,,1/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4840520246359,-52.7928715391113,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.4840520246359,-52.7928715391113
RK005,ATR-0472,NEC01,M,F,907,1/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7969113980321,-51.8883090795178,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.7969113980321,-51.8883090795178
RK006,ATR-0473,,-,EID,599.5,1/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7969113980321,-51.8883090795178,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.7969113980321,-51.8883090795178
RK007,ATR-0474,,-,V,,1/25/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5683058875048,-54.6339596969699,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.5683058875048,-54.6339596969699
RK008,ATR-0475,,-,MV,244.5,1/25/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4657879506312,-54.0589371950263,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.4657879506312,-54.0589371950263
RK009,ATR-0476,,M,EID,392,1/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.6836404823444,-54.4231651812123,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.6836404823444,-54.4231651812123
RK010,ATR-0477,NEC02,M,F,,1/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8559941858397,-52.9978135511049,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.8559941858397,-52.9978135511049
RK011,ATR-0478,NEC03,M,F,928.0,2/3/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6148799027978,-53.7161476611256,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.6148799027978,-53.7161476611256
RK012,ATR-0479,,-,EID,329.0,2/3/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.3397304970204,-56.1733133081723,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.3397304970204,-56.1733133081723
RK014,ATR-0480,,-,MV,3.2,2/6/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.458699710113,-55.2607695272073,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.458699710113,-55.2607695272073
RK015,ATR-0481,,-,MV,271.5,2/6/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5059600083301,-55.7111793722221,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.5059600083301,-55.7111793722221
RK020,ATR-0482,,-,MV,246.5,2/6/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5078297585999,-55.6858295829312,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.5078297585999,-55.6858295829312
RK024,ATR-0483,,-,MV,311.5,2/7/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.2596131647425,-56.3809225429262,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.2596131647425,-56.3809225429262
RK025,ATR-0484,,-,MV,937.0,2/7/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.3565540323424,-56.0042711998239,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.3565540323424,-56.0042711998239
RK033,ATR-0485,,-,EID,1900.0,2/7/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.5881271911959,-53.9653735773085,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.5881271911959,-53.9653735773085
RK037,ATR-0486,,-,EAD,207.0,2/7/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7534254917758,-54.1838800244443,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.7534254917758,-54.1838800244443
RK040,ATR-0487,,-,V,172.0,2/7/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.691587817754,-54.3742695738243,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.691587817754,-54.3742695738243
RK042,ATR-0488,,-,V,88.0,2/8/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4558386092463,-53.7446636741263,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.4558386092463,-53.7446636741263
RK043,ATR-0489,NEC04,-,EID,1302.0,2/14/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5344947742376,-55.4241053478671,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.5344947742376,-55.4241053478671
RK044,ATR-0490,,-,EID,,2/19/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4726345526258,-54.4095853414892,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.4726345526258,-54.4095853414892
RK045,ATR-0491,,M,EID,520.5,1/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.6224948214165,-52.3663564540331,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.6224948214165,-52.3663564540331
RK046,ATR-0492,,-,V,197.5,2/20/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8414274970631,-52.6821644952241,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.8414274970631,-52.6821644952241
RK051,ATR-0493,,-,V,486.0,2/21/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8795538820012,-52.8726851380068,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.8795538820012,-52.8726851380068
RK052,ATR-0494,,-,V,388.0,2/21/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5087215978982,-55.6688973937695,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.5087215978982,-55.6688973937695
RK059,ATR-0495,NEC05,F,F,2182.0,2/22/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8127889033127,-52.5375057405898,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.8127889033127,-52.5375057405898
RK066,ATR-0496,,M,EID,1462.0,2/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4539582360512,-55.2572480202681,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.4539582360512,-55.2572480202681
RK087,ATR-0497,NEC06,M,EID,145.5,2/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.1633896360637,-56.5673969097764,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.1633896360637,-56.5673969097764
RK108,ATR-0498,,-,EAD,266.5,3/8/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.631904982448,-53.5797128803833,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.631904982448,-53.5797128803833
RK110,ATR-0499,,-,EAD,222.5,3/8/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6156523412746,-53.7097517063774,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.6156523412746,-53.7097517063774
RK113,ATR-0500,NEC10,F,F,7.0,3/11/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4817226802722,-54.1428408876136,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.4817226802722,-54.1428408876136
RK128,ATR-0501,NEC07,M,F,1688.0,3/13/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5056699286085,-55.713483136876,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.5056699286085,-55.713483136876
RK135,ATR-0502,-,M,EAD,2126.0,3/14/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4734749408248,-55.9687917311646,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.4734749408248,-55.9687917311646
RK139,ATR-0503,-,-,V,959.0,3/14/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.1468345900431,-56.6097447035794,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.1468345900431,-56.6097447035794
RK141,ATR-0504,NEC08,M,F,373.0,3/15/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4301739928254,-54.8974364019231,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.4301739928254,-54.8974364019231
RK142,ATR-0505,-,-,EID,1179.0,3/16/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.467747395946,-55.9780912454138,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.467747395946,-55.9780912454138
RK143,ATR-0506,-,-,EAD,862.5,3/20/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.478549753603,-54.1267191490589,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.478549753603,-54.1267191490589
RK145,ATR-0507,NEC12,F,F,533.5,3/21/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.1746596917394,-53.0225098801902,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.1746596917394,-53.0225098801902
RK146,ATR-0508,-,-,EAD,280.0,3/21/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.3904903210211,-52.7595183349727,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.3904903210211,-52.7595183349727
RK148,ATR-0509,-,F,F,893.0,3/22/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.7133556457266,-53.3396968290985,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.7133556457266,-53.3396968290985
RK149,ATR-0510,-,-,F,758.5,3/22/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6017569245764,-53.8360039244728,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.6017569245764,-53.8360039244728
RK156,ATR-0511,-,-,EID,1127.0,3/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5028250398436,-55.8679560586068,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.5028250398436,-55.8679560586068
RK163,ATR-0512,-,-,V,263.5,3/29/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4840520246359,-52.7928715391113,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.4840520246359,-52.7928715391113
RK165,ATR-0513,-,F,V,601.5,3/29/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7969113980321,-51.8883090795178,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.7969113980321,-51.8883090795178
RK166,ATR-0514,-,-,MV,713.0,3/29/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7969113980321,-51.8883090795178,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.7969113980321,-51.8883090795178
RK019,ATR-0515,-,-,V,323.0,2/6/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-19.8906398991,-52.9860449784,31/03/2018,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-19.8906398991,-52.9860449784
RK038,ATR-0516,-,-,MV,143.5,2/7/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.8531991638,-53.0358212298,31/03/2019,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.8531991638,-53.0358212298
RK065,ATR-0517,-,-,EAD,1743.0,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4703824913,-55.2129903725,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.4703824913,-55.2129903725
RK069,ATR-0518,-,-,MV,1998.0,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.550017,-55.471737,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.550017,-55.471737
RK072,ATR-0519,-,-,V,440.5,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.509480,-55.658237,31/03/2018,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.509480,-55.658237
RK074,ATR-0520,-,-,EAD,653.5,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.508025,-55.679403,31/03/2019,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.508025,-55.679403
RK076,ATR-0521,-,-,V,754,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.506589,-55.699821,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.506589,-55.699821
RK078,ATR-0522,-,-,MV,1738,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.504510,-55.731414,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.504510,-55.731414
RK080,ATR-0523,-,-,EID,742,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.430291,-56.039012,31/03/2018,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.430291,-56.039012
RK081,ATR-0524,-,-,V,777.5,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.366653,-56.120846,31/03/2019,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.366653,-56.120846
RK082,ATR-0525,-,-,MV,252.5,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.339972,-56.172756,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.339972,-56.172756
RK093,ATR-0526,-,F,EAD,177,3/6/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.466639,-53.544593,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.466639,-53.544593
RK095,ATR-0527,-,-,EAD,250,3/6/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.464025,-53.394314,31/03/2018,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.464025,-53.394314
RK112,ATR-0528,-,F,F,603.5,3/8/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.584839,-53.915480,31/03/2019,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-21.584839,-53.915480
RK123,ATR-0529,-,-,EAD,1211,3/13/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.516255,-55.611133,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.516255,-55.611133
RK124,ATR-0530,-,-,V,107.5,3/13/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.509149,-55.664502,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.509149,-55.664502
RK130,ATR-0531,-,-,EAD,173,3/14/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.500761,-55.772907,31/03/2018,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.500761,-55.772907
RK136,ATR-0532,-,-,V,51.5,3/14/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.367510,-56.120525,31/03/2019,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.367510,-56.120525
RK137,ATR-0533,-,-,V,10.5,3/14/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.311467,-56.243230,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.311467,-56.243230
RK158,ATR-0534,-,-,V,196.5,3/28/2017,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.077648,-56.759703,31/03/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C",,,,,,-20.077648,-56.759703
