objectid_1,objectid,leg_radam,leg_atual,leg_carga,clas_domi,leg_uveg,nm_uveg,leg_uantr,nm_uantr,leg_contat,nm_contat,veg_pretet,nm_pretet,legenda,shape_leng,shape_area
15130,0,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.42097,0.00718
15133,0,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.55911,0.00819
15134,0,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.69308,0.00802
15136,0,Acc.S,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.11764,0.00078
15143,0,Fa1,SNc/Fa,SNc/Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fa - Floresta Estacional Semidecidual Aluvial  em Contato Savana/Floresta Estacional,0.76909,0.00679
15148,0,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.33756,0.00219
15151,0,Acc.S,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.50675,0.00938
15168,0,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,0.17584,0.00179
15171,0,Fa1,SNc/Fa,SNc/Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fa - Floresta Estacional Semidecidual Aluvial  em Contato Savana/Floresta Estacional,1.14683,0.00966
15175,0,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,1.13613,0.02406
15200,0,Sgf,Sgf,Sgf,Sgf,Sgf,Savana Gramneo-Lenhosa com floresta-de-galeria,,,,,,,Sgf - Savana Gramneo-Lenhosa com floresta-de-galeria,1.82953,0.02025
15207,0,Acc.S,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.22082,0.00137
15225,0,Fa1,SNc/Fa,SNc/Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fa - Floresta Estacional Semidecidual Aluvial  em Contato Savana/Floresta Estacional,2.19211,0.01917
15238,0,Acc.S,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.13723,0.00116
15239,0,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,1.46791,0.0596
15240,0,Acc.S,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.04762,0.00011
15244,0,Sgf,Sgf,Sgf,Sgf,Sgf,Savana Gramneo-Lenhosa com floresta-de-galeria,,,,,,,Sgf - Savana Gramneo-Lenhosa com floresta-de-galeria,1.62063,0.02209
15245,0,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,1.2659,0.0161
15247,0,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,1.64557,0.01747
15252,0,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,8.55634,0.29946
15262,0,Spf,Spf,Spf,Spf,Spf,Savana Parque com floresta-de-galeria,,,,,,,Spf - Savana Parque com floresta-de-galeria,0.24999,0.00142
15268,0,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.46474,0.00515
15270,0,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,4.96575,0.10909
15286,0,Sgf,Sgf,Sgf,Sgf,Sgf,Savana Gramneo-Lenhosa com floresta-de-galeria,,,,,,,Sgf - Savana Gramneo-Lenhosa com floresta-de-galeria,1.68608,0.01937
15295,0,Fs,Fs,Fs,Fs,Fs,Floresta Estacional Semidecidual Submontana,,,,,,,Fs - Floresta Estacional Semidecidual Submontana,0.54571,0.01033
15315,0,Sas1,SNc/Sas,SNc/Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sas - Savana Arborizada sem floresta-de-galeria  em Contato Savana/Floresta Estacional,3.37221,0.03551
15320,0,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,0.94907,0.02806
15323,0,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,3.93931,0.14925
15328,0,Fa1,SNc/Fa,SNc/Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fa - Floresta Estacional Semidecidual Aluvial  em Contato Savana/Floresta Estacional,1.08499,0.00877
15329,0,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.24468,0.00204
15332,0,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.17034,0.00093
15338,0,Spf,Spf,Spf,Spf,Spf,Savana Parque com floresta-de-galeria,,,,,,,Spf - Savana Parque com floresta-de-galeria,10.82353,0.27877
15339,0,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.87798,0.02618
15346,0,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.87706,0.01496
15348,0,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,1.98022,0.04576
15385,0,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.20769,0.00218
15387,0,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,2.42606,0.07957
15394,0,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,2.53721,0.04483
15397,0,Fa1,SNc/Fa,SNc/Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fa - Floresta Estacional Semidecidual Aluvial  em Contato Savana/Floresta Estacional,1.20374,0.0119
15412,0,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,4.5038,0.05154
15429,0,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,1.90642,0.01755
15457,0,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.30506,0.00205
15530,0,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,2.6757,0.03156
15539,0,Acc.S,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,5.41432,0.14954
15565,0,Sgf,Sgf,Sgf,Sgf,Sgf,Savana Gramneo-Lenhosa com floresta-de-galeria,,,,,,,Sgf - Savana Gramneo-Lenhosa com floresta-de-galeria,0.69036,0.00595
15577,0,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,2.50308,0.08988
15655,0,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,7.85731,0.18965
15813,0,Re.S,Re.S,Re.S,Re,,,Re,Florestamento/Reflorestamento com Eucaliptos,,,S,Savana,Re.S -  Florestamento/Reflorestamento com Eucaliptos em  Savana,0.18149,0.00202
15817,0,Ap.S,Iu.S,Iu.S,Iu,,,Iu,Influncia urbana,,,S,Savana,Iu.S -  Influncia urbana em  Savana,0.09704,0.00058
15823,0,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,0.00031,0
15844,8421,Fa,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.03372,6E-05
15846,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.06912,0.00011
15848,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.06123,0.00021
15849,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.01762,2E-05
15851,8421,Fa,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.13974,0.00076
15852,8421,Fa,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.08253,0.00018
15853,4735,Pap,Pap,Pap,Pap,Pap,Formao Pioneira com influncia fluvial e/ou lacustre palmeiral,,,,,,,Pap - Formao Pioneira com influncia fluvial e/ou lacustre palmeiral,0.50174,0.00485
15854,8421,Pap,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.15321,0.00081
15855,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.4988,0.00644
15856,8421,Pap,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02999,5E-05
15859,8421,Fa,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.32223,0.00151
15860,8421,Pap,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.01942,2E-05
15861,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02753,5E-05
15862,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.56713,0.0045
15863,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.31769,0.00132
15864,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.01848,2E-05
15865,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02025,3E-05
15866,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02532,4E-05
15869,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.27769,0.00202
15870,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.30754,0.00065
15871,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.03043,5E-05
15872,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.01377,1E-05
15873,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.11834,0.00017
15874,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.18885,0.0012
15875,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.03207,5E-05
15876,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.11599,0.0006
15877,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.42156,0.00086
15878,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.33637,0.0031
15879,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.01789,2E-05
15880,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.03873,7E-05
15883,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.08114,0.00013
15884,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.06715,6E-05
15885,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.01507,2E-05
15886,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.13181,0.00055
15887,4735,Pap,Pap,Pap,Pap,Pap,Formao Pioneira com influncia fluvial e/ou lacustre palmeiral,,,,,,,Pap - Formao Pioneira com influncia fluvial e/ou lacustre palmeiral,0.57325,0.00565
15888,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.04178,8E-05
15889,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.48985,0.0012
15890,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.8132,0.00393
15891,4735,Pap,Pap,Pap,Pap,Pap,Formao Pioneira com influncia fluvial e/ou lacustre palmeiral,,,,,,,Pap - Formao Pioneira com influncia fluvial e/ou lacustre palmeiral,0.06582,0.00012
15892,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02122,3E-05
15893,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.19767,0.0017
15894,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.80423,0.00281
15895,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.01523,2E-05
15896,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,1.67645,0.0039
15897,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02039,3E-05
15898,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.41888,0.00071
15899,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.12382,0.00087
15900,4735,Pap,Pap,Pap,Pap,Pap,Formao Pioneira com influncia fluvial e/ou lacustre palmeiral,,,,,,,Pap - Formao Pioneira com influncia fluvial e/ou lacustre palmeiral,0.11161,0.00023
15901,8421,Fa,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.04746,0.00012
15902,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.20889,0.00163
15903,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.08807,0.00047
15904,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.28014,0.00259
15905,98,Fs,Fs,Fs,Fs,Fs,Floresta Estacional Semidecidual Submontana,,,,,,,Fs - Floresta Estacional Semidecidual Submontana,1.63859,0.04631
15906,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.40117,0.00404
15907,4735,Pap,Pap,Pap,Pap,Pap,Formao Pioneira com influncia fluvial e/ou lacustre palmeiral,,,,,,,Pap - Formao Pioneira com influncia fluvial e/ou lacustre palmeiral,0.26619,0.00083
15908,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02806,5E-05
15909,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02488,4E-05
15910,8421,Fa,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.03645,7E-05
15911,8421,Fa,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02566,4E-05
15912,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.97309,0.01012
15913,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.26093,0.00227
15914,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,1.93915,0.03374
15915,8421,Fa,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.09202,0.00024
15916,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.32682,0.00314
15917,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.23634,0.00128
15918,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,1.06514,0.00432
15919,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.36389,0.00305
15920,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.26409,0.00224
15921,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.23265,0.00191
15922,8421,Fa,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.07481,0.00017
15924,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.98604,0.00988
15925,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,1.01945,0.00589
15926,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.21576,0.00231
15927,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.14588,0.0013
15928,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.06669,0.00026
15929,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.35295,0.0051
15930,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,5.79915,0.16914
15931,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.45655,0.00407
15932,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.83778,0.00341
15933,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.16659,0.00131
15934,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.10462,0.0006
15935,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.11506,0.00039
15936,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.20962,0.00153
15937,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.1273,0.00086
15938,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.68275,0.00707
15939,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.22199,0.00175
15940,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.87331,0.02378
15941,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.30153,0.00164
15942,98,Fs,Fs,Fs,Fs,Fs,Floresta Estacional Semidecidual Submontana,,,,,,,Fs - Floresta Estacional Semidecidual Submontana,0.53415,0.00539
15943,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.44581,0.00446
15944,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.18643,0.0015
15945,978,Ap,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.93556,0.0101
15946,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.31168,0.00323
15947,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.67959,0.0045
15948,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,10.43298,0.20014
15949,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.22302,0.00183
15950,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.20416,0.00144
